CMDLINE c:\users\arthur\anaconda3\python.exe ./pyperplan-master/src/pyperplan.py -H hmax -s gbf pyperplan-master/benchmarks/transport/task03.pddl
MEM 0.496094 1539270281.8088
MEM 12.710938 1539270281.9097
MEM 19.847656 1539270282.0107
MEM 25.609375 1539270282.1116
MEM 31.007812 1539270282.2126
MEM 33.960938 1539270282.3135
MEM 34.085938 1539270282.4145
MEM 34.125000 1539270282.5154
MEM 34.210938 1539270282.6163
MEM 34.210938 1539270282.7173
MEM 34.273438 1539270282.8182
MEM 34.273438 1539270282.9191
MEM 34.273438 1539270283.0201
MEM 34.335938 1539270283.1210
MEM 34.339844 1539270283.2220
MEM 34.347656 1539270283.3229
MEM 34.375000 1539270283.4239
MEM 34.464844 1539270283.5248
MEM 34.464844 1539270283.6258
MEM 34.527344 1539270283.7259
MEM 34.527344 1539270283.8268
MEM 34.589844 1539270283.9278
MEM 34.628906 1539270284.0287
MEM 34.628906 1539270284.1291
MEM 34.667969 1539270284.2300
MEM 34.757812 1539270284.3309
MEM 34.757812 1539270284.4319
MEM 34.820312 1539270284.5328
MEM 34.820312 1539270284.6333
MEM 34.882812 1539270284.7342
MEM 34.882812 1539270284.8352
MEM 34.882812 1539270284.9361
MEM 34.906250 1539270285.0370
MEM 34.941406 1539270285.1380
MEM 35.007812 1539270285.2389
MEM 35.007812 1539270285.3399
MEM 35.070312 1539270285.4408
MEM 35.070312 1539270285.5417
MEM 35.070312 1539270285.6427
MEM 35.203125 1539270285.7436
MEM 35.203125 1539270285.8446
MEM 35.218750 1539270285.9455
MEM 35.242188 1539270286.0465
MEM 35.328125 1539270286.1474
MEM 35.328125 1539270286.2483
MEM 35.390625 1539270286.3493
MEM 35.390625 1539270286.4502
MEM 35.390625 1539270286.5512
MEM 35.453125 1539270286.6521
MEM 35.453125 1539270286.7526
MEM 35.480469 1539270286.8536
MEM 35.507812 1539270286.9545
MEM 35.515625 1539270287.0555
MEM 35.578125 1539270287.1565
MEM 35.578125 1539270287.2568
MEM 35.640625 1539270287.3570
MEM 35.640625 1539270287.4579
MEM 35.703125 1539270287.5589
MEM 35.703125 1539270287.6598
MEM 35.703125 1539270287.7607
MEM 35.714844 1539270287.8611
MEM 35.769531 1539270287.9620
MEM 35.812500 1539270288.0630
MEM 35.890625 1539270288.1639
MEM 35.953125 1539270288.2649
MEM 35.960938 1539270288.3658
MEM 36.011719 1539270288.4668
MEM 36.078125 1539270288.5677
MEM 36.140625 1539270288.6687
MEM 36.140625 1539270288.7688
MEM 36.347656 1539270288.8689
MEM 36.363281 1539270288.9698
MEM 36.410156 1539270289.0708
MEM 36.472656 1539270289.1717
MEM 36.535156 1539270289.2721
MEM 36.597656 1539270289.3731
MEM 36.597656 1539270289.4740
MEM 36.632812 1539270289.5750
MEM 36.722656 1539270289.6759
MEM 36.785156 1539270289.7769
MEM 36.785156 1539270289.8778
MEM 36.847656 1539270289.9787
MEM 36.847656 1539270290.0797
MEM 36.910156 1539270290.1806
MEM 36.972656 1539270290.2816
MEM 37.035156 1539270290.3825
