CMDLINE c:\users\arthur\anaconda3\python.exe ./pyperplan-master/src/pyperplan.py -H hmax -s gbf pyperplan-master/benchmarks/openstacks/task03.pddl
MEM 0.503906 1539273463.2429
MEM 12.941406 1539273463.3437
MEM 19.980469 1539273463.4446
MEM 25.695312 1539273463.5456
MEM 30.914062 1539273463.6465
MEM 33.546875 1539273463.7475
MEM 33.742188 1539273463.8484
MEM 33.867188 1539273463.9494
MEM 34.074219 1539273464.0503
MEM 34.234375 1539273464.1513
MEM 34.359375 1539273464.2520
MEM 34.484375 1539273464.3521
MEM 34.617188 1539273464.4521
MEM 34.859375 1539273464.5522
MEM 35.062500 1539273464.6522
MEM 35.125000 1539273464.7531
MEM 35.242188 1539273464.8541
MEM 35.375000 1539273464.9542
MEM 35.437500 1539273465.0551
MEM 35.628906 1539273465.1552
MEM 35.710938 1539273465.2561
MEM 35.941406 1539273465.3563
MEM 35.996094 1539273465.4572
MEM 36.132812 1539273465.5582
MEM 36.195312 1539273465.6592
MEM 36.320312 1539273465.7601
MEM 36.523438 1539273465.8601
MEM 36.613281 1539273465.9611
MEM 36.773438 1539273466.0620
MEM 36.886719 1539273466.1622
MEM 37.023438 1539273466.2622
MEM 37.117188 1539273466.3632
MEM 37.273438 1539273466.4641
MEM 37.464844 1539273466.5651
MEM 37.625000 1539273466.6661
MEM 37.777344 1539273466.7670
MEM 37.839844 1539273466.8680
MEM 37.949219 1539273466.9683
MEM 38.031250 1539273467.0692
MEM 38.093750 1539273467.1702
MEM 38.218750 1539273467.2712
MEM 38.343750 1539273467.3721
MEM 38.398438 1539273467.4731
MEM 38.468750 1539273467.5741
MEM 38.593750 1539273467.6743
MEM 38.613281 1539273467.7752
MEM 38.718750 1539273467.8762
MEM 38.843750 1539273467.9772
MEM 38.964844 1539273468.0781
MEM 39.093750 1539273468.1783
MEM 39.507812 1539273468.2793
MEM 39.570312 1539273468.3802
MEM 39.824219 1539273468.4812
MEM 40.011719 1539273468.5821
MEM 40.195312 1539273468.6831
MEM 40.328125 1539273468.7840
MEM 40.425781 1539273468.8849
MEM 40.578125 1539273468.9853
MEM 40.640625 1539273469.0853
MEM 40.699219 1539273469.1862
MEM 40.828125 1539273469.2872
MEM 40.890625 1539273469.3881
MEM 41.015625 1539273469.4890
MEM 41.078125 1539273469.5900
MEM 41.144531 1539273469.6902
MEM 41.187500 1539273469.7912
MEM 41.250000 1539273469.8921
MEM 41.332031 1539273469.9930
MEM 41.519531 1539273470.0940
MEM 41.582031 1539273470.1941
MEM 41.664062 1539273470.2950
MEM 41.769531 1539273470.3952
MEM 41.832031 1539273470.4952
MEM 41.906250 1539273470.5962
MEM 41.957031 1539273470.6971
MEM 42.082031 1539273470.7981
MEM 42.144531 1539273470.8981
MEM 42.269531 1539273470.9991
MEM 42.394531 1539273471.1001
MEM 42.519531 1539273471.2003
MEM 42.644531 1539273471.3012
MEM 42.769531 1539273471.4022
MEM 42.832031 1539273471.5031
MEM 42.898438 1539273471.6041
MEM 43.144531 1539273471.7043
MEM 43.261719 1539273471.8052
MEM 43.519531 1539273471.9062
MEM 43.644531 1539273472.0072
MEM 43.683594 1539273472.1072
MEM 43.832031 1539273472.2082
MEM 43.894531 1539273472.3091
MEM 43.949219 1539273472.4093
MEM 44.082031 1539273472.5103
MEM 44.144531 1539273472.6112
MEM 44.269531 1539273472.7122
MEM 44.332031 1539273472.8131
MEM 44.394531 1539273472.9133
MEM 44.421875 1539273473.0143
MEM 44.519531 1539273473.1152
MEM 44.644531 1539273473.2152
MEM 44.691406 1539273473.3153
MEM 45.332031 1539273473.4162
MEM 45.457031 1539273473.5172
MEM 45.460938 1539273473.6181
MEM 45.507812 1539273473.7190
MEM 45.644531 1539273473.8200
MEM 45.707031 1539273473.9202
MEM 45.710938 1539273474.0212
MEM 45.773438 1539273474.1221
MEM 45.808594 1539273474.2222
MEM 45.957031 1539273474.3232
MEM 46.089844 1539273474.4241
MEM 46.207031 1539273474.5242
MEM 46.265625 1539273474.6251
MEM 46.394531 1539273474.7261
MEM 46.457031 1539273474.8270
MEM 46.515625 1539273474.9273
MEM 46.644531 1539273475.0273
MEM 46.707031 1539273475.1283
MEM 46.742188 1539273475.2292
MEM 46.832031 1539273475.3302
MEM 46.957031 1539273475.4311
MEM 47.082031 1539273475.5321
MEM 47.265625 1539273475.6330
MEM 47.394531 1539273475.7340
MEM 47.507812 1539273475.8343
MEM 47.644531 1539273475.9353
MEM 47.714844 1539273476.0362
MEM 47.894531 1539273476.1372
MEM 48.082031 1539273476.2381
MEM 48.234375 1539273476.3383
MEM 48.457031 1539273476.4392
MEM 48.582031 1539273476.5402
MEM 48.707031 1539273476.6411
MEM 48.769531 1539273476.7421
MEM 48.894531 1539273476.8431
MEM 49.019531 1539273476.9441
MEM 49.234375 1539273477.0451
MEM 49.457031 1539273477.1460
MEM 49.644531 1539273477.2470
MEM 49.750000 1539273477.3471
MEM 49.957031 1539273477.4481
MEM 50.144531 1539273477.5490
MEM 50.246094 1539273477.6492
MEM 50.394531 1539273477.7501
MEM 50.511719 1539273477.8511
MEM 50.644531 1539273477.9520
MEM 50.832031 1539273478.0530
MEM 50.984375 1539273478.1539
MEM 51.144531 1539273478.2542
MEM 51.230469 1539273478.3552
MEM 51.394531 1539273478.4561
MEM 51.644531 1539273478.5571
MEM 51.753906 1539273478.6581
MEM 34.343750 1539273478.7590
