CMDLINE c:\users\arthur\anaconda3\python.exe ./pyperplan-master/src/pyperplan.py -H hmax -s astar pyperplan-master/benchmarks/openstacks/task02.pddl
MEM 0.503906 1539273229.6370
MEM 13.285156 1539273229.7378
MEM 19.867188 1539273229.8388
MEM 25.667969 1539273229.9397
MEM 31.093750 1539273230.0407
MEM 33.210938 1539273230.1416
MEM 33.398438 1539273230.2426
MEM 33.566406 1539273230.3435
MEM 33.730469 1539273230.4445
MEM 33.968750 1539273230.5454
MEM 34.156250 1539273230.6464
MEM 34.281250 1539273230.7474
MEM 34.406250 1539273230.8478
MEM 34.539062 1539273230.9479
MEM 34.660156 1539273231.0479
MEM 34.789062 1539273231.1479
MEM 34.890625 1539273231.2480
MEM 35.101562 1539273231.3481
MEM 35.289062 1539273231.4482
MEM 35.351562 1539273231.5482
MEM 35.539062 1539273231.6484
MEM 35.601562 1539273231.7484
MEM 35.726562 1539273231.8484
MEM 35.972656 1539273231.9485
MEM 36.058594 1539273232.0489
MEM 36.246094 1539273232.1499
MEM 36.371094 1539273232.2509
MEM 36.621094 1539273232.3513
MEM 36.683594 1539273232.4523
MEM 36.761719 1539273232.5532
MEM 36.871094 1539273232.6542
MEM 36.996094 1539273232.7551
MEM 37.121094 1539273232.8560
MEM 37.246094 1539273232.9570
MEM 37.371094 1539273233.0579
MEM 37.433594 1539273233.1589
MEM 37.621094 1539273233.2593
MEM 37.683594 1539273233.3602
MEM 37.871094 1539273233.4612
MEM 37.871094 1539273233.5621
MEM 37.949219 1539273233.6631
MEM 38.121094 1539273233.7640
MEM 38.183594 1539273233.8650
MEM 38.269531 1539273233.9658
MEM 38.371094 1539273234.0663
MEM 38.777344 1539273234.1672
MEM 38.835938 1539273234.2682
MEM 39.027344 1539273234.3691
MEM 39.152344 1539273234.4701
MEM 39.214844 1539273234.5710
MEM 39.402344 1539273234.6714
MEM 39.527344 1539273234.7724
MEM 39.714844 1539273234.8733
MEM 39.777344 1539273234.9742
MEM 39.800781 1539273235.0752
MEM 39.964844 1539273235.1762
MEM 40.152344 1539273235.2771
MEM 40.230469 1539273235.3775
MEM 40.332031 1539273235.4784
MEM 40.464844 1539273235.5794
MEM 40.542969 1539273235.6803
MEM 40.652344 1539273235.7813
MEM 40.777344 1539273235.8822
MEM 40.820312 1539273235.9832
MEM 40.902344 1539273236.0841
MEM 41.027344 1539273236.1850
MEM 41.152344 1539273236.2854
MEM 41.214844 1539273236.3863
MEM 41.402344 1539273236.4873
MEM 41.527344 1539273236.5882
MEM 41.777344 1539273236.6892
MEM 41.777344 1539273236.7901
MEM 41.777344 1539273236.8911
MEM 41.902344 1539273236.9920
MEM 42.152344 1539273237.0929
MEM 42.218750 1539273237.1934
MEM 42.320312 1539273237.2943
MEM 42.464844 1539273237.3953
MEM 42.527344 1539273237.4962
MEM 42.652344 1539273237.5972
MEM 42.714844 1539273237.6981
MEM 42.777344 1539273237.7990
MEM 42.902344 1539273237.9000
MEM 42.964844 1539273238.0001
MEM 43.027344 1539273238.1011
MEM 43.089844 1539273238.2020
MEM 43.214844 1539273238.3030
MEM 43.277344 1539273238.4039
MEM 43.324219 1539273238.5049
MEM 44.035156 1539273238.6059
MEM 44.222656 1539273238.7069
MEM 44.222656 1539273238.8078
MEM 44.285156 1539273238.9080
MEM 44.347656 1539273239.0089
MEM 44.535156 1539273239.1094
MEM 44.632812 1539273239.2103
MEM 44.812500 1539273239.3113
MEM 44.972656 1539273239.4122
MEM 45.035156 1539273239.5131
MEM 45.117188 1539273239.6141
MEM 45.285156 1539273239.7150
MEM 45.347656 1539273239.8160
MEM 45.390625 1539273239.9169
MEM 45.535156 1539273240.0179
MEM 45.535156 1539273240.1188
MEM 45.601562 1539273240.2192
MEM 45.722656 1539273240.3201
MEM 45.785156 1539273240.4211
MEM 45.785156 1539273240.5220
MEM 45.847656 1539273240.6230
MEM 45.898438 1539273240.7235
MEM 45.972656 1539273240.8244
MEM 46.035156 1539273240.9254
MEM 46.097656 1539273241.0263
MEM 46.113281 1539273241.1273
MEM 46.222656 1539273241.2282
MEM 46.285156 1539273241.3291
MEM 46.347656 1539273241.4301
MEM 46.472656 1539273241.5310
MEM 46.535156 1539273241.6320
MEM 46.644531 1539273241.7329
MEM 46.785156 1539273241.8339
MEM 46.859375 1539273241.9349
MEM 46.972656 1539273242.0359
MEM 47.097656 1539273242.1362
MEM 47.132812 1539273242.2371
MEM 47.222656 1539273242.3381
MEM 47.285156 1539273242.4381
MEM 47.347656 1539273242.5390
MEM 47.402344 1539273242.6400
MEM 47.472656 1539273242.7400
MEM 47.535156 1539273242.8409
MEM 47.597656 1539273242.9419
MEM 47.722656 1539273243.0428
MEM 47.785156 1539273243.1438
MEM 47.847656 1539273243.2448
MEM 47.894531 1539273243.3458
MEM 47.972656 1539273243.4458
MEM 48.035156 1539273243.5467
MEM 48.097656 1539273243.6467
MEM 33.011719 1539273243.7477
